Slno,Client_ID,Emp_NO,Transaction_Month,Transaction_Year,Processing_Month,Processing_Year,Pay_Type,Invoice_No,Release_Date,NetPay_Amount,UTR_Number,Debit_Date
146517,MFMDL,1874497,4,2022,4,2022,OPP,TL29T2223/1628,19-Apr-22,992,,
146526,MFMDL,1874548,4,2022,4,2022,OPP,TL29T2223/1640,19-Apr-22,8138,,
146527,MFMDL,1874550,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,3870,,
146535,MFMDL,1874585,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,496,,
146549,MFMDL,2177496,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,1488,,
146552,MFMDL,2177627,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,2779,,
146553,MFMDL,2178772,4,2022,4,2022,OPP,TL29T2223/3267,28-Apr-22,2159,'204283034180,29-Apr-22
146565,MFMDL,2186560,4,2022,4,2022,OPP,TL29T2223/1628,19-Apr-22,744,,
146567,MFMDL,2186561,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,700,,
146587,MFMDL,1882375,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,1488,,
146590,MFMDL,1882378,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,992,,
146604,MFMDL,1882544,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,49,,
146605,MFMDL,1882556,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,496,,
146607,ID2BG,2075907,4,2022,4,2022,SAL,TL36T2223/132,28-Apr-22,26273,'204281969913,28-Apr-22
146608,ID2BG,2075920,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,24823,'204281969915,28-Apr-22
146609,ID2BG,2078332,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,24326,'204281969939,28-Apr-22
146612,ID2BG,2080127,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,33566,'204281969990,28-Apr-22
146613,ID2BG,2081001,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,23731,'204281970004,28-Apr-22
146615,ID2BG,2091065,4,2022,4,2022,SAL,TL36T2223/132,28-Apr-22,19986,'204281970057,28-Apr-22
146618,ID2BG,2092958,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,19700,'204281970077,28-Apr-22
146623,ID2BG,2097062,4,2022,4,2022,SAL,TL36T2223/132,28-Apr-22,21821,'204281970094,28-Apr-22
146624,ID2BG,2098014,4,2022,4,2022,SAL,TL29T2223/2525,28-Apr-22,19980,'204281970102,28-Apr-22
146627,ID2BG,2106488,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,24283,'204281970129,28-Apr-22
146628,ID2BG,2106490,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,19237,'204281970130,28-Apr-22
146630,ID2BG,2110100,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,26755,'204281970140,28-Apr-22
146632,ID2BG,2117285,4,2022,4,2022,SAL,TL19T2223/179,28-Apr-22,20057,'204281970167,28-Apr-22
146633,ID2BG,2121272,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,23267,'204281970181,28-Apr-22
146634,ID2BG,2121849,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,21963,'204281970185,28-Apr-22
146635,ID2BG,2121853,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,22963,'204281970189,28-Apr-22
146638,ID2BG,2126391,4,2022,4,2022,SAL,TL29T2223/2529,28-Apr-22,19374,'204281970209,28-Apr-22
146639,ID2BG,2126397,4,2022,4,2022,SAL,TL29T2223/2529,28-Apr-22,14981,'204281970211,28-Apr-22
146641,ID2BG,2126404,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,27019,'204281970214,28-Apr-22
146642,ID2BG,2127816,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,24554,'204281970219,28-Apr-22
146651,MFMDL,1138311,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,992,,
146658,MFMDL,1139721,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,992,,
146659,MFMDL,1139746,4,2022,4,2022,OPP,TL29T2223/1628,19-Apr-22,1985,,
146669,MFMDL,1142528,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,661,,
146670,MFMDL,1142528,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,2382,,
146673,MFMDL,1142569,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,2977,,
146680,MFMDL,2186560,4,2022,4,2022,OPP,TL29T2223/1640,19-Apr-22,7175,,
146699,MFMDL,2192730,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,700,,
146701,MFMDL,2192814,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,992,,
146706,MFMDL,2193048,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,694,,
146723,MFMDL,1881009,4,2022,4,2022,OPP,TL29T2223/1639,19-Apr-22,3473,,
146726,MFMDL,1881024,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,496,,
146740,MFMDL,1881052,4,2022,4,2022,OPP,TL29T2223/1639,19-Apr-22,18708,,
146741,MFMDL,1881053,4,2022,4,2022,OPP,TL29T2223/1608,19-Apr-22,942,,
146751,MFMDL,2186598,4,2022,4,2022,OPP,TL29T2223/1639,19-Apr-22,694,,
146754,MFMDL,2186700,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,9329,,
146759,MFMDL,2188377,4,2022,4,2022,OPP,TL09T2223/226,28-Apr-22,6957,'204283034119,29-Apr-22
146760,MFMDL,2192729,4,2022,4,2022,OPP,TL09T2223/226,28-Apr-22,6642,'204283034125,29-Apr-22
146780,MFMDL,2202876,4,2022,4,2022,OPP,TL29T2223/1628,19-Apr-22,1488,,
146781,MFMDL,2202884,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,397,,
146785,ID2BG,2133069,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,18123,'204281970237,28-Apr-22
146790,ID2BG,2145632,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,24391,'204281970279,28-Apr-22
146791,ID2BG,2147464,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,17185,'204281970291,28-Apr-22
146794,ID2BG,2149548,4,2022,4,2022,SAL,TL09T2223/178,28-Apr-22,21414,'204281970312,28-Apr-22
146795,ID2BG,2149554,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,17523,'204281970313,28-Apr-22
146796,ID2BG,2150390,4,2022,4,2022,SAL,TL19T2223/179,28-Apr-22,31091,'204281970317,28-Apr-22
146800,ID2BG,2157237,4,2022,4,2022,SAL,TL29T2223/2524,28-Apr-22,29721,'204281970362,28-Apr-22
146802,ID2BG,2157684,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,21181,'204281970379,28-Apr-22
146803,ID2BG,2158161,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,21471,'204281970380,28-Apr-22
146804,ID2BG,2158166,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,27158,'204281970382,28-Apr-22
146805,ID2BG,2158170,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,4063,'204281970383,28-Apr-22
146806,ID2BG,2158730,4,2022,4,2022,SAL,TL19T2223/179,28-Apr-22,18857,'204281970392,28-Apr-22
146807,ID2BG,2160057,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,23815,'204281970398,28-Apr-22
146809,ID2BG,2166066,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,18128,'204281970425,28-Apr-22
146810,ID2BG,2166082,4,2022,4,2022,SAL,TL29T2223/2537,28-Apr-22,28993,'204281970427,28-Apr-22
146813,ID2BG,2171837,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,16770,'204281970457,28-Apr-22
146814,ID2BG,2174220,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,1389,'204281970470,28-Apr-22
146817,ID2BG,2175370,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,25980,'204281970477,28-Apr-22
146819,ID2BG,2175388,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,23175,'204281970480,28-Apr-22
146821,ID2BG,2179224,4,2022,4,2022,SAL,TL29T2223/2524,28-Apr-22,26718,'204281970510,28-Apr-22
146824,MFMDL,1882581,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,125,,
146829,MFMDL,1882621,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,198,,
146830,MFMDL,1882652,4,2022,4,2022,OPP,TL29T2223/1630,19-Apr-22,496,,
146841,MFMDL,1882689,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,694,,
146852,MFMDL,1882746,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,694,,
146862,MFMDL,1875444,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,7265,,
146870,MFMDL,1875744,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,1761,,
146882,MFMDL,1875795,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,992,,
146883,MFMDL,1875795,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,198,,
146895,MFMDL,2203045,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,4367,,
146896,MFMDL,2207079,4,2022,4,2022,OPP,TL29T2223/3264,28-Apr-22,322,'204283034153,29-Apr-22
146908,MFMDL,2217615,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,1389,,
146914,MFMDL,2224625,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,5955,,
146926,MFMDL,1154472,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,6451,,
146931,MFMDL,1183782,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,4912,,
146959,MFMDL,1261348,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,2878,,
146974,MFMDL,2217618,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,4069,,
146980,MFMDL,2224621,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,2977,,
146989,MFMDL,2228546,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,3374,,
146996,MFMDL,1881081,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,496,,
147019,MFMDL,1881146,4,2022,4,2022,OPP,TL29T2223/1639,19-Apr-22,4257,,
147030,MFMDL,1881252,4,2022,4,2022,OPP,TL29T2223/3266,28-Apr-22,6241,'204283034176,29-Apr-22
147033,MFMDL,1876367,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,496,,
147039,MFMDL,1876398,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,1066,,
147043,MFMDL,1876422,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,1588,,
147049,MFMDL,1876449,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,3573,,
147063,MFMDL,1876706,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,825,,
147066,MFMDL,1882779,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,3473,,
147073,MFMDL,1882858,4,2022,4,2022,OPP,TL29T2223/1630,19-Apr-22,992,,
147075,MFMDL,1882867,4,2022,4,2022,OPP,TL29T2223/1630,19-Apr-22,1458,,
147084,MFMDL,1883282,4,2022,4,2022,OPP,TL29T2223/1630,19-Apr-22,1985,,
147085,MFMDL,1883286,4,2022,4,2022,OPP,TL29T2223/1630,19-Apr-22,1488,,
147086,MFMDL,1883286,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,4863,,
147098,MFMDL,1883360,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,4764,,
147100,ID2BG,2179231,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,22267,'204281970512,28-Apr-22
147101,ID2BG,2179236,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,23763,'204281970513,28-Apr-22
147102,ID2BG,2181201,4,2022,4,2022,SAL,TL29T2223/2534,28-Apr-22,29278,'204281970523,28-Apr-22
147103,ID2BG,2182363,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,22446,'204281970531,28-Apr-22
147105,ID2BG,2184297,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,20412,'204281970536,28-Apr-22
147107,ID2BG,2184336,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,27303,'204281970538,28-Apr-22
147108,ID2BG,2184344,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,21123,'204281970541,28-Apr-22
147109,ID2BG,2185054,4,2022,4,2022,SAL,TL07T2223/268,28-Apr-22,20833,'204281970544,28-Apr-22
147110,ID2BG,2185622,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,23823,'204281970547,28-Apr-22
147111,ID2BG,2190117,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,18175,'204281970575,28-Apr-22
147115,ID2BG,2203145,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,24471,'204281970672,28-Apr-22
147117,ID2BG,2205353,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,29360,'204281970692,28-Apr-22
147121,ID2BG,2220546,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,26695,'204281970765,28-Apr-22
147122,ID2BG,2255004,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,32045,'204281970837,28-Apr-22
147124,ID2BG,2264248,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,23743,'204281970850,28-Apr-22
147125,ID2BG,2283682,4,2022,4,2022,SAL,TL29T2223/2533,28-Apr-22,30906,'204281970885,28-Apr-22
147126,ID2BG,2284594,4,2022,4,2022,SAL,TL19T2223/179,28-Apr-22,30857,'204281970888,28-Apr-22
147128,ID2BG,2288074,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,27015,'204281970895,28-Apr-22
147129,ID2BG,2290776,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,31471,'204281970898,28-Apr-22
147130,ID2BG,2295488,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,28671,'204281970910,28-Apr-22
147135,ID2BG,841244,4,2022,4,2022,SAL,TL07T2223/268,28-Apr-22,30043,'204281971132,28-Apr-22
147146,MFMDL,2241108,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,694,,
147150,MFMDL,2243391,4,2022,4,2022,OPP,TL09T2223/226,28-Apr-22,5994,'204283034111,29-Apr-22
147157,MFMDL,2246697,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,595,,
147158,MFMDL,2246698,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,9329,,
147174,MFMDL,1263831,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,1488,,
147217,MFMDL,2236887,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,496,,
147238,MFMDL,2243392,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,1588,,
147244,MFMDL,1883371,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,198,,
147250,MFMDL,1883412,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,1985,,
147273,MFMDL,1883564,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,3176,,
147285,MFMDL,2248724,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,397,,
147327,MFMDL,1876752,4,2022,4,2022,OPP,TL29T2223/1628,19-Apr-22,1000,,
147334,MFMDL,1876821,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,3050,,
147373,MFMDL,1881331,4,2022,4,2022,OPP,TL29T2223/3266,28-Apr-22,360,'204283034168,29-Apr-22
147375,MFMDL,1881340,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,3374,,
147383,MFMDL,2275594,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,22337,,
147387,MFMDL,2275619,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,496,,
147388,MFMDL,2275619,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,1389,,
147390,MFMDL,2276005,4,2022,4,2022,OPP,TL29T2223/1611,19-Apr-22,818,,
147394,MFMDL,2277782,4,2022,4,2022,OPP,TL29T2223/1626,19-Apr-22,1141,,
147407,MFMDL,2280239,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,1414,,
147416,MFMDL,2280269,4,2022,4,2022,OPP,TL09T2223/226,28-Apr-22,1317,'204283034099,29-Apr-22
147420,MFMDL,2266082,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,496,,
147431,MFMDL,2270381,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,496,,
147432,MFMDL,2272297,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,992,,
147433,MFMDL,2272297,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,198,,
147465,MFMDL,1558190,4,2022,4,2022,OPP,TL29T2223/1640,19-Apr-22,1389,,
147476,MFMDL,1613636,4,2022,4,2022,OPP,TL29T2223/1640,19-Apr-22,4764,,
147484,MFMDL,1613973,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,975,,
147492,MFMDL,1881271,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,694,,
147498,MFMDL,1881318,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,10719,,
147501,MFMDL,1881323,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,694,,
147506,MFMDL,1881366,4,2022,4,2022,OPP,TL29T2223/1611,19-Apr-22,446,,
147515,MFMDL,1881437,4,2022,4,2022,OPP,TL29T2223/1626,19-Apr-22,496,,
147587,MFMDL,1881504,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,11711,,
147591,MFMDL,1881540,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,3573,,
147604,MFMDL,2282113,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,425,,
147614,MFMDL,2283732,4,2022,4,2022,OPP,TL29T2223/1639,19-Apr-22,2868,,
147622,MFMDL,2287779,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,694,,
147624,MFMDL,2290059,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,471,,
147629,IEQDL,2380312,4,2022,4,2022,OPP,TL29T2223/1307,25-Apr-22,17494,,
147682,MFMDL,2280262,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,575,,
147683,MFMDL,2281525,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,975,,
147691,MFMDL,2282115,4,2022,4,2022,OPP,TL09T2223/226,28-Apr-22,2366,'204283034115,29-Apr-22
147696,MFMDL,2282604,4,2022,4,2022,OPP,TL29T2223/1630,19-Apr-22,1488,,
147704,MFMDL,1879229,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,496,,
147705,MFMDL,1879230,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,992,,
147712,MFMDL,1879282,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,1473,,
147713,MFMDL,1879288,4,2022,4,2022,OPP,TL29T2223/3266,28-Apr-22,1080,'204283034172,29-Apr-22
147717,MFMDL,1879307,4,2022,4,2022,OPP,TL29T2223/3266,28-Apr-22,3962,'204283034173,29-Apr-22
147723,MFMDL,1879323,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,9825,,
147727,MFMDL,1879344,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,28187,,
147733,MFMDL,1879385,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,4863,,
147755,MFMDL,2290079,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,496,,
147759,MFMDL,2291255,4,2022,4,2022,OPP,TL29T2223/1639,19-Apr-22,1588,,
147762,MFMDL,2291743,4,2022,4,2022,OPP,TL29T2223/1630,19-Apr-22,496,,
147766,MFMDL,2292814,4,2022,4,2022,OPP,TL29T2223/1611,19-Apr-22,942,,
147798,IL1MB,1517371,4,2022,4,2022,SAL,TL27T2223/910,28-Apr-22,20610,'204281969520,28-Apr-22
147800,IL1MB,1942079,4,2022,4,2022,SAL,TL27T2223/910,28-Apr-22,23360,'204281969747,28-Apr-22
147801,IL1MB,2074456,4,2022,4,2022,SAL,TL27T2223/910,28-Apr-22,20187,'204281969902,28-Apr-22
147802,IL1MB,2077390,4,2022,4,2022,SAL,TL29T2223/2432,28-Apr-22,17678,'204281969922,28-Apr-22
147803,IL1MB,2153666,4,2022,4,2022,SAL,TL27T2223/910,28-Apr-22,19876,'204281970339,28-Apr-22
147805,IL1MB,2190824,4,2022,4,2022,SAL,TL27T2223/910,28-Apr-22,19001,'204281970577,28-Apr-22
147806,IL1MB,2283026,4,2022,4,2022,SAL,TL29T2223/2433,28-Apr-22,11994,'204281970882,28-Apr-22
147809,MFMDL,1881475,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,3970,,
147822,MFMDL,1881504,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,992,,
147857,MFMDL,1883836,4,2022,4,2022,OPP,TL29T2223/3264,28-Apr-22,2805,'204283034147,29-Apr-22
147896,IMDMB,2098624,3,2022,4,2022,RMB,TL29T2122/44991,21-Apr-22,672,,
147904,IMDMB,2098709,3,2022,4,2022,RMB,TL09T2122/3323,21-Apr-22,3580,,
147907,IMDMB,2098725,3,2022,4,2022,RMB,TL29T2122/44991,21-Apr-22,192,,
147920,MFMDL,1656799,4,2022,4,2022,OPP,TL29T2223/1640,19-Apr-22,16277,,
147922,MFMDL,1706768,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,2878,,
147927,MFMDL,1709216,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,4764,,
147944,MFMDL,1804915,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,2481,,
147961,MFMDL,1881574,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,9180,,
147990,MFMDL,1873435,4,2022,4,2022,OPP,TL29T2223/1640,19-Apr-22,5955,,
148007,MFMDL,1873808,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,446,,
148013,MFMDL,1873846,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,496,,
148025,MFMDL,2290081,4,2022,4,2022,OPP,TL29T2223/1628,19-Apr-22,744,,
148036,MFMDL,2292808,4,2022,4,2022,OPP,TL29T2223/1639,19-Apr-22,694,,
148037,MFMDL,2293329,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,496,,
148048,MFMDL,2298666,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,496,,
148059,MFMDL,1881603,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,11711,,
148072,MFMDL,1881628,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,14391,,
148104,IMDMB,2185199,3,2022,4,2022,OPP,TL06T2122/5831,21-Apr-22,3273,,
148126,MFMDL,2293342,4,2022,4,2022,OPP,TL09T2223/226,28-Apr-22,315,'204283034108,29-Apr-22
148154,MFMDL,2302003,4,2022,4,2022,OPP,TL29T2223/1639,19-Apr-22,7443,,
148155,MFMDL,2304177,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,297,,
148156,MFMDL,2304933,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,992,,
148173,MFMDL,1884225,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,3970,,
148174,MFMDL,1884225,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,3970,,
148181,MFMDL,1884247,4,2022,4,2022,OPP,TL29T2223/1627,19-Apr-22,1488,,
148182,MFMDL,1884247,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,13398,,
148207,MFMDL,1873935,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,496,,
148224,MFMDL,1874005,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,893,,
148225,MFMDL,1874017,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,5955,,
148229,MFMDL,1874041,4,2022,4,2022,OPP,TL29T2223/1607,19-Apr-22,843,,
148270,MFMDL,2299111,4,2022,4,2022,OPP,TL29T2223/3264,28-Apr-22,2252,'204283034149,29-Apr-22
148273,MFMDL,2300146,4,2022,4,2022,OPP,TL29T2223/1628,19-Apr-22,992,,
148299,MFMDL,2309959,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,1000,,
148311,MFMDL,1881688,4,2022,4,2022,OPP,TL29T2223/1626,19-Apr-22,496,,
148317,MFMDL,1882028,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,8138,,
148354,MFMDL,1874128,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,1588,,
148357,MFMDL,1874130,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,545,,
148370,MFMDL,1874209,4,2022,4,2022,OPP,TL29T2223/1607,19-Apr-22,2530,,
148382,MFMDL,1884301,4,2022,4,2022,OPP,TL29T2223/1638,19-Apr-22,16177,,
148403,MFMDL,1884344,4,2022,4,2022,OPP,TL29T2223/3267,28-Apr-22,10769,'204283034179,29-Apr-22
148410,MFMDL,1874242,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,992,,
148417,MFMDL,1874284,4,2022,4,2022,OPP,TL29T2223/1640,19-Apr-22,1687,,
148421,MFMDL,1874296,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,1985,,
148422,MFMDL,1874296,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,9131,,
148426,MFMDL,1874307,4,2022,4,2022,OPP,TL09T2223/126,19-Apr-22,198,,
148438,MFMDL,1874366,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,1116,,
148464,IRTCH,1500394,4,2022,4,2022,RMB,TL29T2223/1457,19-Apr-22,10650,,
148468,IRTCH,1579071,4,2022,4,2022,RMB,TL29T2223/1463,19-Apr-22,9700,,
148469,IRTCH,1613479,4,2022,4,2022,RMB,TL09T2223/109,19-Apr-22,13225,,
148471,IRTCH,1613482,4,2022,4,2022,RMB,TL29T2223/1463,19-Apr-22,14710,,
148474,IRTCH,1623336,4,2022,4,2022,RMB,TL29T2223/1456,19-Apr-22,10025,,
148475,IRTCH,1623341,4,2022,4,2022,RMB,TL27T2223/478,19-Apr-22,14935,,
148481,MFMDL,2309952,4,2022,4,2022,OPP,TL09T2223/226,28-Apr-22,786,'204283034134,29-Apr-22
148484,MFMDL,2309967,4,2022,4,2022,OPP,TL09T2223/124,19-Apr-22,1339,,
148488,MFMDL,2309976,4,2022,4,2022,OPP,TL09T2223/125,19-Apr-22,496,,
148498,MFMDL,2312274,4,2022,4,2022,OPP,TL29T2223/3264,28-Apr-22,965,'204283034143,29-Apr-22
148499,MFMDL,2312275,4,2022,4,2022,OPP,TL29T2223/3264,28-Apr-22,322,'204283034148,29-Apr-22
148500,MFMDL,2312436,4,2022,4,2022,OPP,TL29T2223/1641,19-Apr-22,694,,
148518,MFMDL,1879433,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,3970,,
148519,MFMDL,1879433,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,1389,,
148520,MFMDL,1879434,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,496,,
148531,MFMDL,1879494,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,5756,,
148532,MFMDL,1879497,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,496,,
148536,MFMDL,1879511,4,2022,4,2022,OPP,TL29T2223/1629,19-Apr-22,496,,
148539,MFMDL,1879516,4,2022,4,2022,OPP,TL29T2223/1642,19-Apr-22,7443,,
148551,IRTCH,1640227,4,2022,4,2022,RMB,TL29T2223/1457,19-Apr-22,16605,,
